subject,body,label,is_phishing,is_malware,is_harmful,is_ad,정상,해설
[네이버페이] 결제 승인 알림(본인 미사용 시 취소),"네이버페이 결제가 승인되었습니다. 본인 사용이 아닐 경우 즉시 취소 요청을 진행해 주세요.
취소 요청: https://n-pay-cancel-9d67ff4b.naver-secure[.]co
※ 30분 이내 미취소 시 청구될 수 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
택배 반송 예정 ? 주소 확인 | CJ대한통운,"You have a pending document requiring your signature. View the document within 3 hours.
View: https://docsig-8cd1da7f.secure-docs[.]world
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,택배/통관/관세 이슈 사칭; 전자 서명 유도(DocuSign 등); 짧은 기한·긴급성으로 행동 압박
세금 환급 대기 중 ? 본인 확인 | Korea Post,"Your mailbox is out of storage. Verify and request an extension to avoid email delivery issues.
Verify: https://gw-storage-9acdcd98.goog-mail[.]app
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
OneNote 문서 공유: ‘연말정산_영수증.one’ | Coinbase,"동료가 OneNote 문서를 공유했습니다. 열람하려면 로그인하세요.
열람: https://onenote-e49e0a07.ms-share[.]top
If you did not request this, ignore this message.",1,1,1,0,0,악성,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
PayPal: Unusual activity detected,"We detected unusual activity on your account. Confirm your identity to restore access.
Confirm: https://paypal-5ae30760.resolve-center[.]site
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
PayPal: Unusual activity detected | CJ대한통운,"We detected unusual activity on your account. Confirm your identity to restore access.
Confirm: https://paypal-3b374d65.resolve-center[.]site
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
DHL: Shipment on hold ? customs fee required,"Your shipment is on hold pending customs payment.
Pay now: https://dhl-fee-f378973c.int-ship[.]pro
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[법원] 전자소송 등기·출석요구 안내 | Meta,"전자소송 관련 서류가 발송되었습니다. 열람 및 확인을 진행하세요.
서류 확인: https://court-doc-b120a4c7.e-notice[.]site
※ 기한 내 미열람 시 불이익이 발생할 수 있습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"법원/전자소송 등 공공기관 권위 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Adobe Cloud: Payment failed,"Your subscription payment could not be processed. Update your billing to avoid interruption.
Update: https://adobe-459005f7.billing-update[.]info
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
콜백 결제 분쟁 알림 ? 즉시 연락 요망,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-8911-8911
첨부된 PDF에 안내 번호가 기재되어 있습니다.
보안을 위해 링크는 30분 후 만료됩니다.",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박
세금 환급 대기 중 ? 본인 확인 | DHL,"귀하의 계정에서 이상 거래가 탐지되었습니다. 조치가 필요합니다.
조치하기: https://efs-alert-8bdc03aa.secure-check[.]top
※ 본 알림은 자동 발송되었습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Slack: Workspace verification required,"We couldn’t verify your workspace domain. Re-verify to prevent suspension.
Verify: https://slack-f51ff7d8.workspace-check[.]tools
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Invoice attached ? payment overdue,"Your subscription payment could not be processed. Update your billing to avoid interruption.
Update: https://adobe-51981860.billing-update[.]info
보안을 위해 링크는 30분 후 만료됩니다.",1,1,1,0,0,악성,"환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
QR 인증 필요: 택배 배송 확인 | Microsoft 365,"배송 상태 확인을 위해 QR 코드를 스캔하세요.
QR 링크: https://qr-track-e2e7b8df.parcel-info[.]dev
※ 모바일 전용 페이지입니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 택배/통관/관세 이슈 사칭
택배 반송 예정 ? 주소 확인,"귀하의 계정에서 이상 거래가 탐지되었습니다. 조치가 필요합니다.
조치하기: https://efs-alert-19b570d1.secure-check[.]top
※ 본 알림은 자동 발송되었습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Coinbase: New device sign-in,"A new device signed in to your Coinbase account.
Review: https://coinbase-b39becc9.security-check[.]zone
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
결제 거절됨 ? 카드 정보 업데이트 | Microsoft 365,"A new device signed in to your Coinbase account.
Review: https://coinbase-7006a903.security-check[.]zone
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Slack: Workspace verification required,"We couldn’t verify your workspace domain. Re-verify to prevent suspension.
Verify: https://slack-3eddde12.workspace-check[.]tools
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
보안센터 알림: 비정상 로그인 차단됨 | Korea Post,"Your shipment is on hold pending customs payment.
Pay now: https://dhl-fee-aa92f31a.int-ship[.]pro
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭
택배 반송 예정 ? 주소 확인,"네이버페이 결제가 승인되었습니다. 본인 사용이 아닐 경우 즉시 취소 요청을 진행해 주세요.
취소 요청: https://n-pay-cancel-ba80ecc1.naver-secure[.]co
※ 30분 이내 미취소 시 청구될 수 있습니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
Security alert ? new device sign-in,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-8274-8274
첨부된 PDF에 안내 번호가 기재되어 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박
DHL: Shipment on hold ? customs fee required,"Your shipment is on hold pending customs payment.
Pay now: https://dhl-fee-61642961.int-ship[.]pro
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Invoice attached ? payment overdue | CJ대한통운,"Your subscription payment could not be processed. Update your billing to avoid interruption.
Update: https://adobe-fa2b6828.billing-update[.]info
This is an automated message. Do not reply.",1,1,1,0,0,악성,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
세금 환급 대기 중 ? 본인 확인 | FedEx,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-9788-9788
첨부된 PDF에 안내 번호가 기재되어 있습니다.
보안을 위해 링크는 30분 후 만료됩니다.",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
Invoice attached ? payment overdue | 관세청,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-7836-7836
첨부된 PDF에 안내 번호가 기재되어 있습니다.
If you did not request this, ignore this message.",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
Google Workspace storage exceeded ? verify to restore delivery,"Your mailbox is out of storage. Verify and request an extension to avoid email delivery issues.
Verify: https://gw-storage-577557a3.goog-mail[.]app
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
OneNote 문서 공유: ‘연말정산_영수증.one’,"동료가 OneNote 문서를 공유했습니다. 열람하려면 로그인하세요.
열람: https://onenote-6d8f701d.ms-share[.]top
보안을 위해 링크는 30분 후 만료됩니다.",1,1,1,0,0,악성,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
OneNote 문서 공유: ‘연말정산_영수증.one’,"동료가 OneNote 문서를 공유했습니다. 열람하려면 로그인하세요.
열람: https://onenote-82724144.ms-share[.]top
? 자동 발송 메일 ? 회신 불가",1,1,1,0,0,악성,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Security alert ? new device sign-in,"안녕하세요. 택배 배송이 주소지 불명으로 보류되었습니다.
정확한 수령지 확인: https://delivery-update-d9723ce9.parcel-track[.]app
※ 24시간 내 미확인 시 반송됩니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
QR 인증 필요: 택배 배송 확인,"배송 상태 확인을 위해 QR 코드를 스캔하세요.
QR 링크: https://qr-track-f8cda808.parcel-info[.]dev
※ 모바일 전용 페이지입니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 택배/통관/관세 이슈 사칭
Coinbase: New device sign-in,"A new device signed in to your Coinbase account.
Review: https://coinbase-ff52750f.security-check[.]zone
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Slack: Workspace verification required,"We couldn’t verify your workspace domain. Re-verify to prevent suspension.
Verify: https://slack-0a932836.workspace-check[.]tools
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Google Workspace storage exceeded ? verify to restore delivery,"Your mailbox is out of storage. Verify and request an extension to avoid email delivery issues.
Verify: https://gw-storage-e44da11c.goog-mail[.]app
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[관세청] 해외직구 통관 수수료 미납 통지,"해외직구 물품의 통관 수수료가 미납되어 배송이 보류되었습니다.
납부 기한: 2025-08-20
납부 바로가기: https://customs-fee-12926524.krpost[.]co
※ 미납 시 반송 처리됩니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
[법원] 전자소송 등기·출석요구 안내 | Google,"전자소송 관련 서류가 발송되었습니다. 열람 및 확인을 진행하세요.
서류 확인: https://court-doc-e6742fc0.e-notice[.]site
※ 기한 내 미열람 시 불이익이 발생할 수 있습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"법원/전자소송 등 공공기관 권위 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
문서서명 요청 ? 3시간 내 만료 | Apple ID,"해외직구 물품의 통관 수수료가 미납되어 배송이 보류되었습니다.
납부 기한: 2025-08-20
납부 바로가기: https://customs-fee-383f7d99.krpost[.]co
※ 미납 시 반송 처리됩니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 전자 서명 유도(DocuSign 등)
보안경고: OAuth 앱 동의 요청,"다음 앱이 조직 데이터에 접근하려 합니다: Mail Sync
요청 권한: 메일/드라이브 읽기
검토: https://consent-e997328f.entra-apps[.]cloud
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"OAuth 앱 동의(illicit consent) 유도; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
